,original_n,deco_pca_Kmean,deco_pca_Agglo,deco_pca_MiniB,deco_pca_Gauss,deco_pca_Spect,deco_fast_Kmean,deco_fast_Agglo,deco_fast_MiniB,deco_fast_Gauss,deco_fast_Spect,deco_isom_Kmean,deco_isom_Agglo,deco_isom_MiniB,deco_isom_Gauss,deco_isom_Spect,tabl__Kmean,tabl__Agglo,tabl__MiniB,tabl__Gauss,tabl__Spect,neur_conv_Kmean,neur_conv_Agglo,neur_conv_MiniB,neur_conv_Gauss,neur_conv_Spect,neur_mlp_Kmean,neur_mlp_Agglo,neur_mlp_MiniB,neur_mlp_Gauss,neur_mlp_Spect,neur_lstm_Kmean,neur_lstm_Agglo,neur_lstm_MiniB,neur_lstm_Gauss,neur_lstm_Spect,orig__Kmean,orig__Agglo,orig__MiniB,orig__Gauss,orig__Spect,orig__origi,orig__rando,sp500
2018-01-03,1.0015519943090692,1.051912629532081,1.051912629532081,1.051912629532081,1.051912629532081,1.051912629532081,1.051912629532081,0.989766917044471,1.051912629532081,1.051912629532081,1.051912629532081,1.0172996089980002,0.989766917044471,1.0172996089980002,1.051912629532081,1.0172996089980002,1.065813868650572,0.989766917044471,0.989766917044471,1.065813868650572,0.989766917044471,1.051912629532081,1.051912629532081,1.051912629532081,0.989766917044471,1.051912629532081,1.019794079587024,1.051912629532081,0.989766917044471,0.989766917044471,0.989766917044471,0.989766917044471,0.989766917044471,0.989766917044471,0.9889415359972134,1.051912629532081,1.051912629532081,0.989766917044471,1.019794079587024,1.022838106650455,0.972405304862535,1.0015519943090692,1.065813868650572,1.0381
2018-01-05,1.0209121059488853,1.0310826961403483,1.0310826961403483,1.0310826961403483,1.0310826961403483,1.0310826961403483,1.0310826961403483,0.995932938228178,1.0310826961403483,1.0310826961403483,1.0310826961403483,1.0329739741199513,0.995932938228178,1.0329739741199513,1.0310826961403483,1.0329739741199513,1.0748457546623171,0.995932938228178,0.995932938228178,1.0748457546623171,0.995932938228178,1.0310826961403483,1.0310826961403483,1.0310826961403483,0.995932938228178,1.0310826961403483,1.041416910418382,1.0310826961403483,0.995932938228178,0.995932938228178,0.995932938228178,0.995932938228178,0.995932938228178,0.995932938228178,0.9827606278190272,1.0310826961403483,1.0310826961403483,0.995932938228178,1.041416910418382,1.028509717376366,0.9833782497529593,1.0209121059488853,1.0748457546623171,1.01557323
2018-01-08,1.062699352900908,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0583163124255428,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0609528825813626,1.0583163124255428,1.0609528825813626,1.0657992517932362,1.0609528825813626,1.107779778534752,1.0583163124255428,1.0583163124255428,1.107779778534752,1.0583163124255428,1.0657992517932362,1.0657992517932362,1.0657992517932362,1.0583163124255428,1.0657992517932362,1.0516331885117216,1.0657992517932362,1.0583163124255428,1.0583163124255428,1.0583163124255428,1.0583163124255428,1.0583163124255428,1.0583163124255428,0.9796702326754432,1.0657992517932362,1.0657992517932362,1.0583163124255428,1.0516331885117216,1.0633803656907959,0.9813420322856022,1.062699352900908,1.107779778534752,1.019229293628
2018-01-10,1.140552787523592,1.078422962877554,1.078422962877554,1.078422962877554,1.078422962877554,1.078422962877554,1.078422962877554,1.0618367408801002,1.078422962877554,1.078422962877554,1.078422962877554,1.0527590489888858,1.0618367408801002,1.0527590489888858,1.078422962877554,1.0527590489888858,1.116464675242354,1.0618367408801002,1.0618367408801002,1.116464675242354,1.0618367408801002,1.078422962877554,1.078422962877554,1.078422962877554,1.0618367408801002,1.078422962877554,1.067761178741635,1.078422962877554,1.0618367408801002,1.0618367408801002,1.0618367408801002,1.0618367408801002,1.0618367408801002,1.0618367408801002,0.9857836429290571,1.078422962877554,1.078422962877554,1.0618367408801002,1.067761178741635,1.1333451144040454,0.9694746298202245,1.140552787523592,1.116464675242354,1.0153562223122137
2018-01-11,1.133156764692148,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.0718270969057753,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.062925475008366,1.0718270969057753,1.062925475008366,1.0946534362728204,1.062925475008366,1.1184612601237012,1.0718270969057753,1.0718270969057753,1.1184612601237012,1.0718270969057753,1.0946534362728204,1.0946534362728204,1.0946534362728204,1.0718270969057753,1.0946534362728204,1.0914758124973294,1.0946534362728204,1.0718270969057753,1.0718270969057753,1.0718270969057753,1.0718270969057753,1.0718270969057753,1.0718270969057753,0.9949537000076768,1.0946534362728204,1.0946534362728204,1.0718270969057753,1.0914758124973294,1.1269531072045473,0.9924106714628619,1.133156764692148,1.1184612601237012,0.9702744060415514
2018-01-16,1.1263678048172348,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0840684976191364,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0776505615465553,1.0840684976191364,1.0776505615465553,1.0846357539493834,1.0776505615465553,1.1040654469708446,1.0840684976191364,1.0840684976191364,1.1040654469708446,1.0840684976191364,1.0846357539493834,1.0846357539493834,1.0846357539493834,1.0840684976191364,1.0846357539493834,1.0929559285801067,1.0846357539493834,1.0840684976191364,1.0840684976191364,1.0840684976191364,1.0840684976191364,1.0840684976191364,1.0840684976191364,0.9872647220560735,1.0846357539493834,1.0846357539493834,1.0840684976191364,1.0929559285801067,1.1297231949803,0.9922988896341299,1.1263678048172348,1.1040654469708446,0.9961807326828607
2018-01-17,1.124570724962992,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1067023748488256,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1074961239725205,1.1067023748488256,1.1074961239725205,1.1092245158154728,1.1074961239725205,1.127189077747684,1.1067023748488256,1.1067023748488256,1.127189077747684,1.1067023748488256,1.1092245158154728,1.1092245158154728,1.1092245158154728,1.1067023748488256,1.1092245158154728,1.0730732441478674,1.1092245158154728,1.1067023748488256,1.1067023748488256,1.1067023748488256,1.1067023748488256,1.1067023748488256,1.1067023748488256,0.9841891778052293,1.1092245158154728,1.1092245158154728,1.1067023748488256,1.0730732441478674,1.1593869312550757,0.9991161316893911,1.124570724962992,1.127189077747684,0.9868166337956418
2018-01-18,1.123772005878874,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.0984458168142583,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.116192804702764,1.0984458168142583,1.116192804702764,1.1356346191991515,1.116192804702764,1.1257846119053396,1.0984458168142583,1.0984458168142583,1.1257846119053396,1.0984458168142583,1.1356346191991515,1.1356346191991515,1.1356346191991515,1.0984458168142583,1.1356346191991515,1.0870355395308295,1.1356346191991515,1.0984458168142583,1.0984458168142583,1.0984458168142583,1.0984458168142583,1.0984458168142583,1.0984458168142583,0.9718868248151132,1.1356346191991515,1.1356346191991515,1.0984458168142583,1.0870355395308295,1.1619956224229437,1.0070509362383147,1.123772005878874,1.1257846119053396,0.9950072118561456
2018-01-19,1.1191794854002628,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.1158196725220804,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.128051921643862,1.1158196725220804,1.128051921643862,1.1465629288561408,1.128051921643862,1.1542251600192905,1.1158196725220804,1.1158196725220804,1.1542251600192905,1.1158196725220804,1.1465629288561408,1.1465629288561408,1.1465629288561408,1.1158196725220804,1.1465629288561408,1.0876769407324602,1.1465629288561408,1.1158196725220804,1.1158196725220804,1.1158196725220804,1.1158196725220804,1.1158196725220804,1.1158196725220804,1.0134073174862206,1.1465629288561408,1.1465629288561408,1.1158196725220804,1.0876769407324602,1.1651153412943427,1.0394607601418495,1.1191794854002628,1.1542251600192905,0.9867486519977396
2018-01-22,1.100210326087707,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1207289772993907,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1275083743858203,1.1207289772993907,1.1275083743858203,1.1520270402593928,1.1275083743858203,1.172182346475152,1.1207289772993907,1.1207289772993907,1.172182346475152,1.1207289772993907,1.1520270402593928,1.1520270402593928,1.1520270402593928,1.1207289772993907,1.1520270402593928,1.1228046476690918,1.1520270402593928,1.1207289772993907,1.1207289772993907,1.1207289772993907,1.1207289772993907,1.1207289772993907,1.1207289772993907,1.0333985897656937,1.1520270402593928,1.1520270402593928,1.1207289772993907,1.1228046476690918,1.1670247702709182,1.0377843737690788,1.100210326087707,1.172182346475152,0.9808281600857532
