,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AJG,-0.002298318548128009,-0.17539554834365845,0.1225421205163002,-0.04372989386320114,-0.032443568110466,0.022929858416318893,0.13162419199943542,-0.24037262797355652,0.06004024296998978,-0.2670164108276367,0.11896104365587234,-0.0017160865245386958,0.14509353041648865,-0.04618331044912338,0.19360730051994324,-0.08716057986021042,0.10830797255039215,-0.09885942935943604
AKAM,-0.0023074494674801826,-0.17539294064044952,0.12254158407449722,-0.0437186062335968,-0.03244480490684509,0.022941239178180695,0.13161873817443848,-0.24038216471672058,0.060054101049900055,-0.26702961325645447,0.11897080391645432,-0.0017015425255522132,0.14509066939353943,-0.04618158936500549,0.1936291605234146,-0.08714558929204941,0.10831905901432037,-0.09884516894817352
ALB,-0.0024536678101867437,-0.17542414367198944,0.12258963286876678,-0.04367493465542793,-0.03259199857711792,0.022927304729819298,0.13164618611335754,-0.24050205945968628,0.06005620211362839,-0.2670406699180603,0.1188749223947525,-0.001761934719979763,0.14496561884880066,-0.04630444943904877,0.19362422823905945,-0.08709434419870377,0.10833611339330673,-0.09889737516641617
ALGN,-0.002446649596095085,-0.17542363703250885,0.12258431315422058,-0.043683283030986786,-0.03258185833692551,0.02292187325656414,0.1316511034965515,-0.2404976487159729,0.060056302696466446,-0.2670398950576782,0.11888089030981064,-0.0017605302855372429,0.1449752300977707,-0.046296704560518265,0.19362448155879974,-0.08709955960512161,0.10833170264959335,-0.09889543056488037
ALK,-0.0024522270541638136,-0.17541785538196564,0.12259025126695633,-0.04366408288478851,-0.03258415311574936,0.022937318310141563,0.13163955509662628,-0.24049769341945648,0.060062237083911896,-0.2670474946498871,0.1188928633928299,-0.0017383513040840626,0.14497168362140656,-0.04629923775792122,0.1936332732439041,-0.08707578480243683,0.10834866017103195,-0.09888442605733871
ALL,-0.002309477422386408,-0.17539392411708832,0.1225484311580658,-0.0437144935131073,-0.03245265781879425,0.022937720641493797,0.1316155195236206,-0.24037840962409973,0.06004231423139572,-0.2670196294784546,0.1189640536904335,-0.0017048148438334465,0.145086407661438,-0.04619157314300537,0.1936122626066208,-0.08714380860328674,0.1083204373717308,-0.09885559976100922
ALLE,-0.0023061642423272133,-0.17539259791374207,0.12254822254180908,-0.043707869946956635,-0.032450687140226364,0.022940348833799362,0.1316031962633133,-0.24037136137485504,0.060037750750780106,-0.2670140862464905,0.11896703392267227,-0.0017006808193400502,0.14508980512619019,-0.04619002342224121,0.19360965490341187,-0.08714473992586136,0.10832550376653671,-0.09885600954294205
AMAT,-0.0023142173886299133,-0.17540714144706726,0.12254318594932556,-0.043755680322647095,-0.032463058829307556,0.022907361388206482,0.13166069984436035,-0.24039527773857117,0.060039035975933075,-0.26701661944389343,0.11892975866794586,-0.0017551056807860732,0.14507442712783813,-0.04619956761598587,0.1935955435037613,-0.08717843890190125,0.10828368365764618,-0.09887929260730743
AMCR,-0.002266461029648781,-0.17539453506469727,0.12252645194530487,-0.04375959932804108,-0.032412197440862656,0.022921506315469742,0.13163822889328003,-0.24035537242889404,0.06004387512803078,-0.2670169472694397,0.11896944046020508,-0.0017243308247998357,0.1451183408498764,-0.04615485295653343,0.1936100423336029,-0.08718957006931305,0.10828705132007599,-0.09885293990373611
AMD,-0.002608827780932188,-0.1754455864429474,0.12265101075172424,-0.04360920190811157,-0.03274259343743324,0.02292390912771225,0.13167302310466766,-0.24061791598796844,0.0600569061934948,-0.26705652475357056,0.11879853904247284,-0.00178550835698843,0.14483650028705597,-0.04643911495804787,0.19361035525798798,-0.08699783682823181,0.1083761602640152,-0.09894192218780518
