Date,GPN,AES,ETR,HD,GWW,YUM,WHR,HRL,TGT,CI,AME,CERN,PFE,GOOG,AVY,TECH,CMCSA,TDG,HCA,BIO,EMR,EBAY,ETSY,PKI,BBY,UNP,EXPE,SLB,NEM,LIN,XEL,PEG,DUK,EXC,EQR,ZTS,FRC,WAT,HES,VRTX,NWL,MOS,APTV,PPL,NEE,HLT,VLO,LH,WRK,KMB,ALK,AVB,CME,WMT,BRO,ANET,MRO,JKHY,PAYC,SYY,HSIC,VMC,IEX,ATO,NVR,MPWR,AFL,HPE,MCO,T,FOXA,AXP,ADM,OMC,K,HII,CTSH,CTAS,BKNG,LUV,STX,EIX,TTWO,SRE,DG,WMB,ALB,AMD,APA,ADP,ES,FIS,DIS,RF,CTRA,DOW,SPGI,ABBV,PGR,RHI,MDT,TSCO,NTAP,ORLY,DISCK,PG,CNP,SIVB,ABT,ALL,MGM,AEE,MS,MTCH,CDNS,ARE,FCX,DGX,HPQ,ZBH,CSCO,GD,CLX,PRU,LRCX,CFG,CTVA,D,ED,COP,SWKS,PLD,BDX,REGN,GE,GPC,PNW,CDAY,MAR,TRMB,IRM,FRT,WYNN,UPS,STZ,SEE,CRL,DHR,IQV,MA,PM,MAA,FOX,AOS,AKAM,ETN,LVS,NOW,FBHS,EOG,LW,MSFT,AIZ,CVX,CPB,FDS,WM,GIS,WY,KLAC,SEDG,KEYS,CHD,RL,MCD,ACN,LLY,CHTR,WBA,AJG,ODFL,HOLX,GS,MU,CNC,TFX,DE,TPR,GPS,IPG,PSA,RCL,FFIV,HST,LDOS,CSX,NUE,PSX,CMS,WAB,NLOK,XRAY,ILMN,SBUX,FLT,COST,MSCI,JPM,ABMD,ORCL,GILD,LYB,EVRG,L,EA,CL,NRG,FMC,MRNA,GM,ADI,J,DVN,CMI,VRSN,NWSA,LNC,BLK,GLW,CAT,O,EL,VRSK,MHK,PH,DPZ,DISH,OKE,ANTM,LNT,FTNT,UA,CZR,MMC,FANG,PBCT,INCY,PKG,PAYX,DFS,SCHW,HSY,BR,HIG,FE,CAG,BAC,PHM,BEN,ITW,CTXS,HAS,LHX,KR,GNRC,APH,USB,AMAT,IP,CMG,TDY,NCLH,RJF,APD,SWK,BXP,ABC,PXD,CMA,MLM,CTLT,PYPL,WELL,PEAK,TXT,ICE,AAL,VTRS,DXCM,OGN,CARR,MSI,STE,JNJ,TRV,MNST,NTRS,PPG,EXR,KMX,CBOE,ANSS,F,VNO,VZ,CCI,UNH,OTIS,BSX,BK,BLL,TSLA,GL,ROP,SO,ATVI,PNC,SNPS,FB,UHS,NWS,KHC,HWM,MTB,FDX,LOW,DLTR,HAL,SNA,WDC,BAX,ENPH,CRM,EMN,PTC,STT,DTE,FAST,NOC,ESS,WEC,URI,IT,JCI,AWK,REG,EXPD,TMO,CE,CF,JNPR,BWA,ECL,PFG,LKQ,ISRG,UAL,KO,LYV,TWTR,CINF,NDAQ,TEL,BMY,AAP,SBNY,TER,C,GOOGL,KMI,MTD,MCK,DRI,AEP,NVDA,BIIB,AZO,PCAR,DXC,CVS,FITB,PEP,VTR,AMZN,JBHT,TT,RE,EQIX,INTC,LUMN,AVGO,SYF,TROW,AMCR,A,CB,RSG,MMM,ZBRA,VFC,NFLX,NI,TAP,IVZ,NXPI,XOM,AMP,QRVO,AAPL,NKE,MET,MPC,NLSN,SPG,PWR,SHW,PNR,EFX,CBRE,AON,PENN,UAA,EW,DAL,ROL,FTV,BBWI,BA,XYL,MCHP,TJX,DLR,CHRW,QCOM,AMGN,MO,IBM,ALGN,CPRT,TXN,SBAC,DISCA,CAH,CDW,ALLE,ZION,EPAM,INTU,OXY,SYK,MKTX,IR,ADSK,WST,AIG,ROK,COO,MRK,HON,TMUS,SJM,DD,RMD,ROST,AMT,IDXX,FISV,TYL,MDLZ,ULTA,UDR,HUM,IPGP,MAS,COF,PVH,KIM,WFC,DOV,V,GRMN,DVA,WRB,LMT,TSN,IFF,BKR,DHI,MKC,RTX,POOL,DRE
2018-10-23,1154300.0,8080900.0,1862300.0,7004900.0,1021400.0,2724300.0,1818800.0,4136100.0,4517500.0,1844000.0,1712600.0,1719400.0,23073114.0,1848700,1818000.0,383500.0,20100200.0,433000.0,2294500.0,193100,5546200.0,12577500.0,1837300,803600.0,2838800.0,6561800.0,2195600.0,2195600.0,9212500.0,4959200.0,5230500.0,3847100.0,4882800.0,6401812.0,2075700.0,2941800.0,1646500.0,2671300,5267900.0,1960500,10612700.0,4562200.0,3542300.0,5581400.0,8898800.0,8984600.0,6303700.0,1122700,3808800.0,4400100.0,2098500.0,2098500.0,1534900.0,9405800.0,2243200.0,3828000.0,18252700.0,425100.0,743300,2528600.0,1638375.0,2140600.0,800800.0,336700.0,69600,489300.0,4169200.0,9081300.0,978600.0,53428200.0,,4223800.0,4263400.0,4512500.0,2507400.0,437100.0,4217700.0,1071100.0,404800,4253300.0,6298300.0,1138700.0,2289300,1196000.0,1815900.0,9683500.0,1497800.0,101763000,3607900.0,1819000.0,1542000.0,1691200.0,8607400.0,21101400.0,9041700,,1899400.0,8096200.0,4214700.0,2966100.0,5530000.0,1359900.0,4544800.0,901800,2556600,16269500.0,5157300.0,1032300,7446400.0,1652900.0,11379600.0,1910400.0,15095300.0,2560000.0,8592100,603800.0,24002400.0,3438200.0,9621900.0,1402860.0,21836200.0,1914400.0,1005200.0,2236600.0,3865400.0,8937100.0,,3225500.0,2152100.0,7502000.0,2338900.0,4310800.0,1809200.0,778000,10645050.0,984600.0,901700.0,1256100,4007800.0,1647400,1654500.0,374300.0,4342400.0,3120200.0,2808200.0,3370700.0,378400,3383800.0,2968100,5076800.0,7462200.0,454600.0,,2980400.0,1917400,4793000.0,4793000.0,3025100,3273600.0,5023700.0,869000.0,43770400.0,1146800.0,8095300.0,2710500.0,314600.0,1785300.0,4377600.0,6656400.0,6656400.0,853000,684200,1208700.0,1020500.0,12918300.0,2204000.0,3757000.0,1070600,1070600,1481500.0,933150.0,1198700,3318200.0,46364200,11318400.0,300100.0,5166900.0,4158400.0,4074200.0,5040500.0,1376000.0,2646700.0,880800,880800,1050700.0,23575500.0,3619000.0,3292200.0,2295200.0,907800.0,4343600.0,3269000.0,1727800,12834200.0,721600,2656700.0,1110100.0,21407500.0,492500,18921500.0,5738500.0,3388000.0,1596200.0,1415600.0,6842900.0,3766000.0,4139700.0,1201426.0,,16580800.0,16580800.0,1659900.0,7186000.0,2746500.0,661700,4079000.0,2426600.0,1300500.0,18049000.0,24113300.0,2008685.0,2667300.0,861000.0,1842700,1937000.0,592800.0,5808300,2870800.0,1654900.0,1618300.0,2095300,2386495,2079000,1842700.0,2636200.0,5262700.0,1176000,1195800.0,3260200.0,1887000.0,13935000.0,1437300.0,788800.0,3612000.0,3328500.0,9469900.0,102392500.0,16957000.0,5466600.0,3985600.0,2012500.0,3557100.0,1396600.0,8234500.0,539200,5010000.0,9206400.0,16111600.0,4860451.0,572900,149100,3009700,2239950.0,1345200.0,2040300.0,845000.0,940400.0,1869900.0,1978000.0,1797200.0,739100,14753800,1784500.0,2810400.0,4279900.0,3028900.0,12468300.0,5398600.0,980300,,,646400.0,409000.0,8282700.0,2001000.0,4085900,2090100.0,3073900.0,495400.0,1505900,1119300.0,1525600,55443300.0,839800.0,29328700.0,3149500.0,4081800.0,,10958100,9870000.0,2340100.0,95139000.0,616900.0,601600.0,5034600.0,6850900.0,6850900.0,2380300,19095000,1046500.0,1278700.0,6429000.0,6521100.0,1159800.0,1953800.0,6968500.0,2528500,14431300.0,1188900.0,3903100.0,3943000.0,1383100,6462000,1651100.0,1925700,4794600.0,1677783.0,6543400.0,1336800.0,364400.0,2130400.0,3645700,1137300,6100000.0,1218600.0,723200.0,1376800.0,2668200.0,1657900.0,4975300.0,11621100.0,3583400.0,1559100.0,2740800.0,3513800,4132200,5809000,17483900.0,953300,26503600,897800.0,1851300.0,3045600.0,15370000.0,1037800.0,524100.0,524100.0,524100.0,1884300,24566500.0,265000,265000,1119700.0,4869800.0,62643600.0,2414500,327500,5495200.0,1384000.0,5862800.0,10449000.0,4484100.0,4484100.0,6723900,1003000.0,4035214.0,237800.0,401200.0,38590300.0,7619200.0,3599000.0,7275300.0,1440600.0,0.0,4219800.0,2583000.0,1149200.0,8255600.0,343300,3702451.0,14907300,3143600.0,1835600.0,7252000.0,6462700.0,15465100.0,1502100.0,779800,155071200.0,11423800.0,6759100.0,8640000.0,5304900.0,1801500.0,1077800.0,2438700.0,5275400.0,5275400.0,2688800,658000.0,2871200,6773900,8829300.0,7679800.0,2553750.0,3389020.0,4321954.0,4389600.0,1617900.0,10410000.0,8655800.0,1609500.0,1393000.0,13441000.0,2553500.0,5563300.0,6760926.0,1263300,1695800,13925900.0,711200.0,4710800,3209200.0,3209200.0,1097300.0,1097300.0,226200,1591300.0,5664700.0,1460500.0,350700.0,1455600.0,2325900,499900.0,13635900.0,1259400.0,221100.0,12116871.0,5542459.0,3113000,1038400.0,12737642.0,945900.0,2320700.0,2179100.0,498900,2239700,186800,7299200.0,959000,959000,440400.0,809600,6247800.0,6864400.0,831500.0,4841100.0,25529800.0,1670500.0,10736100.0,1386200.0,1266300,604950.0,2995700.0,1917600.0,1306700.0,4074000.0,10296300.0,2067600.0,11171623.0,698800.0,1929600.0
2018-10-24,1103600.0,7718700.0,2243900.0,6791700.0,1316300.0,1948300.0,2222000.0,4885100.0,5098800.0,2877700.0,2277600.0,2161200.0,36927206.0,1982400,1979500.0,378600.0,29974900.0,509600.0,2084100.0,240600,5158200.0,16309300.0,2993800,827800.0,3973100.0,8014500.0,2923900.0,2923900.0,6791000.0,5610900.0,4474700.0,3881000.0,4890200.0,8692961.0,3064300.0,2909600.0,1592700.0,1223700,4246400.0,2053400,14473500.0,6630000.0,3569900.0,6173200.0,8558800.0,13473000.0,6376900.0,2478500,2974300.0,3426400.0,2290600.0,2290600.0,1810600.0,10364700.0,2451400.0,3984400.0,18081300.0,739400.0,744800,2742000.0,1400205.0,2188400.0,916700.0,424500.0,40600,880900.0,4830700.0,8119500.0,1007700.0,118852900.0,,4056700.0,5496900.0,4662500.0,3225500.0,397000.0,3631900.0,908400.0,533500,6127800.0,4595000.0,2566900.0,2730000,1526100.0,3742800.0,10671200.0,1538100.0,134489100,3539700.0,2291500.0,1483300.0,1187400.0,11630500.0,29458900.0,10550400,,2198000.0,8689100.0,3564300.0,4435000.0,4918900.0,2063500.0,3907000.0,1158000,3728100,26703500.0,6188900.0,758300,8126500.0,2453900.0,11208900.0,1532100.0,15067400.0,1378700.0,6652600,463300.0,45767700.0,3261100.0,11420600.0,1180071.0,29588800.0,4887600.0,1073800.0,2724100.0,3910200.0,7255900.0,,3834500.0,1966300.0,9260000.0,2170500.0,4449400.0,1364900.0,1416600,10836839.0,807100.0,783700.0,967000,5159500.0,1153800,2170400.0,609400.0,3371400.0,5794600.0,2330400.0,3406000.0,551600,3315800.0,1954600,4415900.0,7649000.0,616100.0,,2613700.0,1423700,4325800.0,4325800.0,3793900,1789500.0,5540900.0,1673300.0,63897800.0,812500.0,8035200.0,3424300.0,294700.0,2050500.0,4000800.0,5940400.0,5940400.0,1004800,890800,1732700.0,1056000.0,7866400.0,2473700.0,6739400.0,1331900,1331900,1089800.0,1389600.0,3101400,4152700.0,53096500,5126800.0,244500.0,3731500.0,4574800.0,4429100.0,5909700.0,1066500.0,2977700.0,911900,911900,1592000.0,23813100.0,4707600.0,3379100.0,3169700.0,910400.0,7352300.0,3258600.0,2769600,12189700.0,719300,3100200.0,1416800.0,23168900.0,497900,20028200.0,8949100.0,3708100.0,1493400.0,1493400.0,4851800.0,6235600.0,3417000.0,1289169.0,,18781400.0,18781400.0,1402900.0,7418600.0,2133500.0,1576200,6921900.0,1628500.0,1229800.0,12767200.0,15304200.0,3175154.0,1905700.0,684400.0,1518400,1925000.0,552900.0,4684500,2232500.0,1753600.0,1660800.0,1787400,2162752,2658100,3565600.0,1479700.0,4096800.0,2541000,1398800.0,3454200.0,2512000.0,11439200.0,1799200.0,801900.0,3957700.0,4540100.0,13515700.0,86386600.0,13611100.0,5721100.0,3615000.0,2861000.0,1862500.0,1222200.0,7699100.0,757600,9078400.0,9430100.0,14457700.0,5115370.0,840100,214000,3023300,2447700.0,1933000.0,2178800.0,1069900.0,2792500.0,2424600.0,2218400.0,2180400.0,905300,14754600,2358400.0,3742200.0,3819200.0,3764800.0,15348200.0,5741600.0,833400,,,946100.0,515300.0,8279200.0,2291800.0,4419300,1436900.0,2990900.0,890700.0,2072000,1081900.0,796200,58895100.0,1149500.0,37435600.0,4904400.0,5265600.0,,12603100,7339600.0,3292700.0,100291500.0,723400.0,548600.0,7469400.0,11245600.0,11245600.0,1775800,27744600,702300.0,727300.0,5833800.0,3810100.0,1308000.0,2168500.0,5724500.0,3850700,15161400.0,968000.0,5815500.0,2822800.0,1205400,7251500,1839100.0,3054900,3106000.0,4030250.0,7020600.0,2415600.0,579900.0,2455300.0,3411600,668900,4735500.0,1063900.0,1024800.0,1071500.0,4875800.0,1862700.0,5598000.0,11653000.0,3118000.0,1584000.0,1982700.0,4522600,2889600,5220800,21626000.0,1557100,37910200,807700.0,2341500.0,2325100.0,13583300.0,1418200.0,715000.0,715000.0,715000.0,2464300,20303000.0,161400,161400,1381500.0,5070900.0,88428800.0,2766800,333400,4411700.0,17525300.0,6936900.0,12070500.0,8222900.0,8222900.0,6928400,826900.0,5241461.0,269400.0,359200.0,33631800.0,8623900.0,3781000.0,6664700.0,1895700.0,0.0,3481200.0,3877500.0,1820700.0,5003500.0,787700,3869928.0,19039300,4193100.0,2062300.0,6757100.0,9901300.0,16085700.0,2534600.0,1413800,163702000.0,8333900.0,10609800.0,12254700.0,8129000.0,2465100.0,1070000.0,2993100.0,3142800.0,3142800.0,2693800,857500.0,3857900,3766700,13052700.0,6759100.0,3330900.0,3351258.0,4627122.0,8442600.0,1612400.0,13701200.0,7752000.0,1613400.0,1129800.0,23384300.0,4288300.0,6561000.0,5972974.0,2090000,4482500,25121700.0,686800.0,6777000,6826600.0,6826600.0,1210500.0,1210500.0,267400,1533000.0,7294200.0,1841700.0,745900.0,2160700.0,3694700,341500.0,9763600.0,1702800.0,195400.0,15348170.0,4772381.0,5758800,1130600.0,13692134.0,669300.0,2670500.0,3056300.0,655100,2446100,246700,7630600.0,794700,794700,438000.0,691900,5184900.0,6766200.0,1096600.0,3804300.0,31161500.0,1402400.0,13849600.0,1279100.0,2172400,789900.0,2396800.0,2656500.0,867000.0,3614000.0,7610700.0,2365400.0,13442463.0,450300.0,2302300.0
2018-10-25,1919100.0,7673700.0,1418800.0,5228000.0,953900.0,2166300.0,2837700.0,2935500.0,5311600.0,3653800.0,1553600.0,2069800.0,38600642.0,2545800,1013000.0,208700.0,33839600.0,575200.0,1595600.0,89500,3657700.0,12239600.0,1953900,699900.0,2665000.0,9038100.0,4111600.0,4111600.0,13657700.0,5105400.0,4033300.0,4868000.0,6787900.0,9130385.0,1626500.0,1745300.0,1086200.0,825100,3419800.0,2800100,9140500.0,4139100.0,3054700.0,6338500.0,8854400.0,11014300.0,5189800.0,1416100,2582600.0,2931500.0,2672000.0,2672000.0,2932600.0,10737100.0,2153700.0,3228400.0,11617000.0,598800.0,738100,2785200.0,2028270.0,1557100.0,727200.0,380000.0,47900,1023300.0,4449700.0,8175700.0,1885500.0,76905400.0,,3378900.0,3032500.0,5224400.0,2315200.0,501100.0,3582300.0,837400.0,470400,21643400.0,3970500.0,1569500.0,3890900,1571300.0,2644000.0,9662900.0,1135900.0,189173700,3493600.0,2192900.0,1691200.0,1387000.0,7406900.0,16413200.0,12359700,,3652000.0,9173500.0,2562200.0,2628900.0,4622300.0,3502700.0,3245800.0,1955800,2308700,14647000.0,6621600.0,893100,9062300.0,1855600.0,10005500.0,1874400.0,13838500.0,1979500.0,3593600,406000.0,34417700.0,1476200.0,11226200.0,1355068.0,27054500.0,3254600.0,1024200.0,2307500.0,3134600.0,5659600.0,,2758100.0,1728500.0,8727300.0,1695300.0,3851200.0,1236700.0,2351700,11471343.0,1123500.0,1026300.0,596400,3274400.0,1291700,4212200.0,520600.0,2726900.0,4269800.0,1712800.0,2218100.0,403000,3465700.0,1809400,4940700.0,6933700.0,760800.0,,1949500.0,1951000,4193500.0,4193500.0,5153600,2964800.0,2926600.0,1289400.0,61646800.0,510200.0,5734000.0,3045600.0,275100.0,2942400.0,4140800.0,6498200.0,6498200.0,1147100,1513000,2084500.0,1310900.0,4646400.0,2313700.0,4114800.0,1820400,1820400,1054700.0,2352600.0,3564600,3179700.0,39625700,3593800.0,270400.0,1854400.0,3986100.0,4166900.0,6508400.0,776100.0,5415300.0,1506300,1506300,1876000.0,21255300.0,3944300.0,4015800.0,3961200.0,717900.0,5512000.0,2984300.0,1556400,9569600.0,895100,2218900.0,1492500.0,17464700.0,1416100,19349300.0,9388600.0,3399100.0,1185700.0,1609900.0,5610900.0,6263100.0,3123700.0,1103998.0,,16763600.0,16763600.0,981500.0,6423600.0,3334500.0,1043500,4822400.0,1838700.0,1393000.0,7932300.0,13568900.0,2494034.0,1582500.0,806000.0,1778200,1630200.0,538900.0,3386800,2245800.0,1893000.0,1873200.0,1806900,1799411,2145100,3567800.0,1766900.0,4724100.0,1884100,3145600.0,3217900.0,2537200.0,12270600.0,2429000.0,949100.0,3355400.0,4227000.0,27312700.0,73780400.0,12843000.0,7980000.0,2860600.0,3043500.0,1417000.0,1167500.0,5803200.0,584800,4807400.0,7672900.0,12494800.0,7412381.0,1272400,176900,3646200,5060400.0,1293800.0,3644700.0,713900.0,2680800.0,1754800.0,1561800.0,1840000.0,586500,9267600,2094900.0,2951100.0,2599100.0,3162500.0,18375200.0,4710600.0,1070900,,,804700.0,602200.0,9720700.0,2318100.0,3743700,1124300.0,4542200.0,651000.0,1448500,703300.0,650800,90399200.0,858600.0,25270000.0,3272000.0,4675600.0,,8974900,6699800.0,4563400.0,104203500.0,856400.0,761500.0,5570100.0,7177000.0,7177000.0,1474000,22105700,743300.0,893900.0,5712800.0,3066400.0,811500.0,1632700.0,4534900.0,2988200,11681300.0,856400.0,7265400.0,2772800.0,1599300,7792900,1652300.0,3939100,4590800.0,3292115.0,5496200.0,2738500.0,425300.0,1907000.0,2323200,631300,5826300.0,1094900.0,1192700.0,1453700.0,3652600.0,1422200.0,2881000.0,5279600.0,3666400.0,1836100.0,3481700.0,6779500,3432000,4328600,14220200.0,1032200,79251000,1121600.0,1788000.0,1961700.0,16207100.0,1350400.0,381200.0,381200.0,381200.0,3647800,22189700.0,132300,132300,918400.0,5291300.0,95172000.0,3001700,507400,2871300.0,3463600.0,9234600.0,10484300.0,6712900.0,6712900.0,10285700,815800.0,4330267.0,179500.0,458800.0,48255300.0,9480200.0,3519300.0,6267800.0,2890400.0,100.0,3318300.0,3406600.0,2744900.0,3535200.0,398900,4133410.0,13346900,5957400.0,4105800.0,7482000.0,7015000.0,12315500.0,1345400.0,1283200,119423200.0,7648000.0,8685500.0,8315800.0,9938300.0,3018800.0,1331300.0,7341300.0,2124700.0,2124700.0,2024100,1427900.0,2185200,4320400,5313300.0,9174400.0,2536425.0,4840348.0,5149013.0,4003500.0,1303000.0,17007200.0,9646000.0,2456400.0,1029000.0,20385700.0,4983700.0,7975800.0,10778298.0,8520300,2421300,21038900.0,820500.0,5258600,4279600.0,4279600.0,1569700.0,1569700.0,216500,1367400.0,5413800.0,2080000.0,281600.0,2835900.0,2707300,952500.0,9842700.0,2182000.0,181400.0,21553692.0,2893109.0,6795200,1164500.0,9061740.0,1179000.0,2131900.0,2628100.0,580100,2159100,207200,8908300.0,693300,693300,452300.0,653400,6039500.0,4032900.0,728700.0,6130400.0,29366100.0,1190900.0,14985900.0,1216000.0,1883300,571050.0,2352500.0,1683800.0,652100.0,3299900.0,6350200.0,3044600.0,7501351.0,459400.0,1794500.0
2018-10-26,1238200.0,6645600.0,1800000.0,9472200.0,879600.0,2118700.0,2501400.0,3855900.0,6128800.0,2859000.0,1649900.0,7646600.0,30295333.0,4187600,1100400.0,167000.0,42435100.0,782300.0,2469600.0,104800,3507500.0,16691700.0,2166000,634600.0,3884700.0,5664100.0,5645300.0,5645300.0,9291100.0,35352000.0,4737800.0,4837400.0,5326900.0,13135478.0,2238200.0,2284700.0,1156800.0,1061600,3220600.0,2659500,11476000.0,4814500.0,2716100.0,5621000.0,8519600.0,5634300.0,6921400.0,950700,3404400.0,3785900.0,1802800.0,1802800.0,2027000.0,14925600.0,1358400.0,5086000.0,11082800.0,500500.0,960500,2334500.0,2273198.0,3301100.0,492300.0,489300.0,45800,1416900.0,4573700.0,10469500.0,4445000.0,77662500.0,,5395700.0,4529300.0,3162300.0,1688100.0,389500.0,3808300.0,636600.0,525800,10057900.0,10747700.0,1871000.0,2604300,1324000.0,2750700.0,14959300.0,1621200.0,119689000,3236900.0,2968900.0,1627600.0,1244400.0,7984700.0,15845900.0,15545700,,3146600.0,6181500.0,2597400.0,2271700.0,6725600.0,3068000.0,4293100.0,1009400,3881800,14335900.0,5102600.0,2572100,8379000.0,2608300.0,8665800.0,2467100.0,12997100.0,2637900.0,3102500,447800.0,28577600.0,2201100.0,12369400.0,3359036.0,31806600.0,2877200.0,1062100.0,2507100.0,3769900.0,5802100.0,,3841200.0,2550200.0,8193800.0,1561700.0,3131100.0,1289200.0,1038700,15289651.0,1392100.0,945400.0,869100,3121000.0,1031700,5514300.0,514200.0,2901000.0,3965200.0,3008100.0,2807500.0,409400,2730600.0,2385800,6523600.0,7656700.0,693500.0,,3326000.0,2261400,4471600.0,4471600.0,3125200,6685300.0,4332300.0,972800.0,55523100.0,450400.0,8035500.0,2712900.0,334100.0,3062700.0,5142600.0,9087900.0,9087900.0,1067400,1058900,1637100.0,901200.0,4741600.0,2472500.0,4464500.0,4569700,4569700,1571400.0,1146750.0,2099900,3557900.0,41257400,5249800.0,265400.0,4771000.0,3817000.0,6231100.0,4415400.0,1003300.0,3701500.0,1176200,1176200,1420900.0,18998400.0,4610100.0,5267700.0,5504800.0,1359400.0,7618900.0,3845300.0,1524700,13367600.0,1024900,3995400.0,1478200.0,19174900.0,753300,23088700.0,11006100.0,3358800.0,1783300.0,1815500.0,4263500.0,9628700.0,6141900.0,1403201.0,,18038600.0,18038600.0,1214600.0,7365900.0,2180300.0,1724000,5926200.0,2012400.0,1006300.0,7561000.0,10820400.0,2980622.0,1621200.0,915700.0,9601800,1833200.0,550100.0,6539000,2872400.0,1653700.0,2130300.0,1813900,3200439,2069100,3852400.0,1867800.0,4425900.0,1625500,1648100.0,2862500.0,4988800.0,13460600.0,1728300.0,936600.0,8191200.0,7817500.0,8167100.0,91103500.0,13919400.0,5586000.0,3383000.0,2247900.0,1544100.0,1338600.0,8689800.0,377200,5161600.0,10408800.0,13317000.0,9052560.0,1632100,149100,3232000,5232600.0,2298600.0,3085100.0,952300.0,1017200.0,2349000.0,1752000.0,2663500.0,455100,13969400,2351800.0,3618500.0,2022000.0,4018500.0,11438600.0,7274000.0,1171400,,,799300.0,307200.0,11371400.0,3574600.0,3803000,1389800.0,2826000.0,1486500.0,1661100,847500.0,672400,100639800.0,919400.0,24973300.0,3148700.0,4830600.0,,9468100,9232000.0,3502000.0,137127500.0,906000.0,1710200.0,7821300.0,6536300.0,6536300.0,1303800,31303300,1469600.0,1011800.0,6480000.0,2636400.0,1131200.0,1678100.0,6600000.0,2702400,12585400.0,858000.0,29766800.0,2447300.0,1546600,7457000,2837000.0,2787400,5182200.0,2334725.0,7023200.0,1971600.0,572200.0,3772800.0,2312800,504700,7173900.0,1059200.0,1086300.0,1182100.0,2096600.0,1720100.0,4528100.0,5012700.0,3335100.0,1936400.0,3215400.0,5581100,3407100,3364300,21458000.0,1373600,47747000,1545200.0,1429500.0,2750700.0,13671900.0,1668600.0,499700.0,499700.0,499700.0,5321900,30124900.0,139100,139100,1286700.0,4161500.0,66478400.0,2174300,367200,2658300.0,2208600.0,8538100.0,10063100.0,5872800.0,5872800.0,14963800,854900.0,2648637.0,250300.0,1076000.0,67280400.0,17478300.0,5332400.0,7973900.0,2814400.0,100.0,3119900.0,2558700.0,3660500.0,3546200.0,279200,3302289.0,19616000,3315600.0,3617100.0,5125600.0,6515300.0,18160100.0,1971500.0,1380200,189033600.0,8371100.0,10903700.0,7837700.0,6052300.0,2013200.0,1453600.0,6425100.0,2236800.0,2236800.0,2337400,2578200.0,2913800,5912000,5265000.0,9573000.0,3328200.0,12332639.0,5073061.0,4073000.0,1196000.0,16485800.0,8174800.0,4733000.0,1323800.0,17049300.0,4580400.0,9740100.0,9170282.0,4629400,2317500,15855200.0,889600.0,4136800,4413100.0,4413100.0,1134600.0,1134600.0,245000,1399400.0,6326500.0,3169900.0,281600.0,3224300.0,3264100,484500.0,11628800.0,1713300.0,217500.0,17764229.0,3591773.0,7111300,1180800.0,15733138.0,1952900.0,2833700.0,3639000.0,1205600,2170400,163700,11109500.0,839600,839600,462600.0,865800,12368600.0,3918000.0,800500.0,4918500.0,30053800.0,2155800.0,12034900.0,1152000.0,1404200,667050.0,1909600.0,1746300.0,1122500.0,4953100.0,7993100.0,2443600.0,7456541.0,331900.0,2175100.0
