index,original_n,deco_pca_Kmean,deco_pca_Agglo,deco_pca_MiniB,deco_pca_Gauss,deco_pca_Spect,deco_fast_Kmean,deco_fast_Agglo,deco_fast_MiniB,deco_fast_Gauss,deco_fast_Spect,deco_isom_Kmean,deco_isom_Agglo,deco_isom_MiniB,deco_isom_Gauss,deco_isom_Spect,tabl__Kmean,tabl__Agglo,tabl__MiniB,tabl__Gauss,tabl__Spect,neur_conv_Kmean,neur_conv_Agglo,neur_conv_MiniB,neur_conv_Gauss,neur_conv_Spect,neur_mlp_Kmean,neur_mlp_Agglo,neur_mlp_MiniB,neur_mlp_Gauss,neur_mlp_Spect,neur_lstm_Kmean,neur_lstm_Agglo,neur_lstm_MiniB,neur_lstm_Gauss,neur_lstm_Spect,orig__Kmean,orig__Agglo,orig__MiniB,orig__Gauss,orig__Spect,orig__origi,orig__rando,sp500
2018-10-31,-0.0023850193213632172,-0.00494549994395515,-0.0027325831063693164,-0.007187732117275883,-0.0062991407047625165,-0.006996729909887767,-0.005982753430100365,0.003201318544060267,-0.0032547599528235343,-0.004104707333649599,-0.005436812196953734,-0.003930014082201317,-0.002752883256295834,-0.0036040748564849998,-0.0018620125698491996,-0.0027507256696570827,-0.00025383082909715093,-0.002736643755164916,-0.0031416070500082,0.0005041594874005834,-0.0055299156854317,0.000829695966010849,-0.0060789937574422664,-0.003493947311621915,-0.002348654703209618,-0.0024353540627528336,-0.002617414488985517,-0.00512569050302045,-0.0015787514983089833,-0.0025948905524795676,-0.004726573103669251,-0.003276179249063767,-0.004165885066597232,-0.0029945747790377495,-0.0013363474546788337,-0.0078498499402392,-0.003748987295427084,-0.002216262504413749,-0.008224076273992267,-0.00030455359968064997,-0.0073892452830772,-0.0023850193213632172,-0.007319027208929167,-0.0015999999999999836
2018-11-30,0.0027458419893126996,0.0033588655877407566,0.0023006818195475073,0.0026683665333997056,0.0022173368321355713,0.003107342061826505,0.002555808883287395,0.002573833393118067,0.0024302251493569667,0.0021197766188192856,0.0024684890895614975,0.0023002653577083526,0.0022839310977297526,0.001848046963355657,0.0027208657847801764,0.0017771308211163522,0.0007218019624167094,0.0028703045134305,0.001996816224234821,0.003863647570482872,0.004171911406473848,0.0027137690238445305,0.004925497256769886,0.0021692216493982472,0.0031086087743648666,0.0016945591869986381,0.003281478681056843,0.0017852192598057717,0.0017959091784445433,0.003378665575871962,0.0015420810759158104,0.0012430921719699427,0.001183918519052314,0.0013826686166682907,0.002561174731638061,0.0013937540197556761,0.003270088598079271,0.0033418126998454954,0.00259051687401701,0.0029405329410706667,0.0021391664200364905,0.0027458419893126996,0.0016271968936934665,0.0009071428571428501
2018-12-31,-0.006470235321115685,-0.007131036161188758,-0.0076609048015431,-0.008121404068492826,-0.007045017481165663,-0.0073587400493901525,-0.007603891933026121,-0.009079012665942368,-0.007492655203225768,-0.0077123467114031995,-0.007548008278509759,-0.006942111123032474,-0.0063159886143245,-0.0057948474764207844,-0.0071639053900133575,-0.007560880024615695,-0.005278382230070547,-0.006715025111763614,-0.005945325024034426,-0.007214140777938448,-0.00638503019261419,-0.007185306712844926,-0.006970683729817209,-0.00733616837204469,-0.007188098470636015,-0.007851485468365458,-0.006995315505705158,-0.007679315129540452,-0.006223424646900164,-0.007099945264321805,-0.007534133001982267,-0.007827032931483483,-0.00817495214928761,-0.008032588232843746,-0.007095134016170311,-0.008048233673043725,-0.007510990211346021,-0.007617738046347684,-0.007943749640532873,-0.006976883618566769,-0.007363198089403995,-0.006470235321115685,-0.0075181012168456735,-0.004835714285714285
2019-01-31,0.007279501025172315,0.0078293815307948,0.008565333955167556,0.008379508196615995,0.007549746523981662,0.008339313771098108,0.008243212423851135,0.008827458956034958,0.007642218559203914,0.007348327807826747,0.008172689255155434,0.006818709676809309,0.006674519319316267,0.006336765058530438,0.0071475688028238855,0.008526926725038781,0.0076162447175736996,0.008051296627090853,0.0069350605206575855,0.006914429908433343,0.007116971932409276,0.007056133533746957,0.009540714997973172,0.00838572173957842,0.007602392377923638,0.007714275522259852,0.00781796723425918,0.009172845748995828,0.007400102970806053,0.008534830923077,0.0089028876900715,0.007809055716735586,0.007814167099991986,0.007619801866878105,0.016632051265447204,0.008282800610055681,0.008806991494894787,0.007797227054196887,0.008519658410470109,0.007140740583430362,0.008710020953498257,0.007279501025172315,0.0089119802728857,0.0028300000000000053
2019-02-28,0.0007878281857794419,0.0016811427029512526,0.0018231457428912105,0.0024653217492626688,0.0020354052427719684,0.0018389965225321977,0.001978048083903766,0.003457224226746879,0.0016127075216177105,0.0019841150126459948,0.001911952340790421,0.0009543701131385315,0.0018903034035841577,0.0007969272656726369,0.0020859907581867684,0.0016532563174094107,0.0009615488463455357,0.0029523309542277684,0.002166753725777305,0.0019379205481736105,0.002198376184879637,0.0016987968530391578,0.003646069156407974,0.002637485882683716,0.0019062238045515101,0.0019805867077152682,0.002251074849572437,0.002377592550260414,0.002421931416828163,0.002212070790083021,0.0019425468533401102,0.0028979252874566422,-0.00018145332033208953,0.0034258884641604737,0.006966716426913264,0.001127275904701937,0.0016927639504112052,0.0023354295939743155,0.0027492290457959735,0.0019019000845213207,0.0013931697663822895,0.0007878281857794419,0.0013162512854398686,4.117647058824119e-05
2019-03-31,-0.0016641254899091857,-0.0009532132486264713,-0.001621697269835333,-0.0006658956379714594,-0.0008674612260407619,-0.001579859756919976,-0.0011890761363749427,-0.00357829557993929,-0.0007897355937541,-0.000971680465444757,-0.0015393719672585665,-0.0017683227005414616,-0.0011120517931544238,-0.0005999227418128477,-0.0018182469833405428,-0.0006990021122389382,-0.0005944680748594189,-0.002742233730267733,-0.0013301824800205002,7.930617246769548e-05,-0.0034834345504141523,-0.001859317190262257,-0.0015065748802019522,-0.001386035180047243,-0.002376493280914962,-0.0009805048469022203,-3.9243567141438044e-05,-0.0017469571179294572,-0.001118418318625681,-0.0003485169775611904,-0.001866082521061558,-0.0010062171470162809,-0.0022213125044597097,-0.0013168997633841999,-0.004295555058462867,-0.0007142029775823048,-0.0006299910107274093,-0.001994350936889857,-0.0013172955984785855,-0.0014479336700691475,-0.0017105569510673,-0.0016641254899091857,-0.0004154928173276859,4.736842105263157e-05
2019-04-30,0.001782146555588781,0.0006739855819778284,0.00042382959376576775,0.00030048740185760486,0.000602146819798438,0.0016545762449513284,0.0016758180703233855,0.0023290539169417384,0.0021887527021676335,0.0010753230797407236,0.0011118585228839144,6.045970200475176e-07,0.00013938413189905227,-0.00011519008269589528,-2.8991513398938065e-05,0.00044315336568932854,0.0023727672702476997,0.0016221627282556285,0.0015869281836437524,0.0012246565529243666,0.0007869631811327045,0.0015042058917304384,0.0014632840326657714,0.0023684040860200237,0.003293696518041842,0.001626903436589243,0.001365683063377019,0.0010560827849708761,0.0013352568623296523,0.0014322355438326985,0.002445986458617446,0.0016893169303132665,0.000934504318405857,0.0005847245609227286,0.004024093453918114,0.0011869714796387478,0.0016175758540427475,0.0009430493292028,0.0012762132632475856,0.0007653872614530979,0.0017881815940402,0.001782146555588781,0.0026764872717313097,0.004605263157894726
2019-05-31,-0.002679872472058591,-0.003481288869581595,-0.003610326524159719,-0.0037033124068140454,-0.0037743227913073596,-0.003655647694931323,-0.003882216269136668,-0.002063470549923559,-0.004732699193715468,-0.004433369730572282,-0.0023237126724086547,-0.0032744045588994864,-0.0035028300303519225,-0.003098645896770136,-0.0028762024815018,-0.003326160344149627,-0.0027897889040523092,-0.0013346249088077684,-0.0018988929474955999,-0.003101908992050645,-0.00224325176038025,-0.004287144712691241,-0.0011811114146831044,-0.0027181422180007093,-0.0030854936998764636,-0.0046822176335739275,-0.0027599651669944366,-0.0017502550232579635,-0.003217477894771309,-0.001985464769732059,-0.003619731779184686,-0.00589334254651904,-0.004744820039352254,-0.005717806033884091,0.0074767137294317445,-0.004791735442063624,-0.002964585065792564,-0.0040274401736171955,-0.004328687476921173,-0.0025761206236101595,-0.004449099684695892,-0.002679872472058591,-0.004309873297836295,-0.002595000000000005
2019-06-30,0.0033722697176472595,0.00444911945852066,0.0037554944622905095,0.003813576462587835,0.0038181748622440094,0.0041111087323709595,0.0043354139866049,0.0050760185147141045,0.00418094058762543,0.004365298868516434,0.004011720485982935,0.0041197978721230055,0.00422869067381313,0.0039037785478129154,0.0035952666841876047,0.004143453406492845,0.004012680966700901,0.0040383733164099005,0.003890309069116385,0.00474120004514794,0.003260157050025475,0.00425752556756257,0.00346739757636273,0.00410743518160528,0.004646929876252335,0.004505351146540175,0.00474734170721074,0.004000876613671587,0.005582971655956155,0.00405110213142723,0.004670209124560415,0.0050430631593406505,0.005160653591489991,0.00470234623234728,0.005631716262117574,0.00438000346437441,0.0035831879355411197,0.0040370940153932,0.00349378045960428,0.003918244908435965,0.004583760515705995,0.0033722697176472595,0.0035984389299778844,0.0015529411764705766
2019-07-31,0.0010415413330799783,0.0009884770358280061,0.001890243198503828,0.0006129100925148045,0.000533967192031409,0.0007770443652864088,0.0011352604343872262,0.0014193232838240182,0.0013286342427210592,0.0013043729091810634,0.0009141761169184181,0.0014372181928913547,0.001434323421781518,0.0011670950040565955,0.0012002375688968227,0.001614732595929509,0.0009312064513328455,0.0014667054119554864,0.0015335369500471818,0.001888194814819391,0.002451220894657341,0.0020002188051183225,0.002744088336135306,0.0017092472443251045,0.0021981604780556547,0.0016682625688276788,0.0021006631216198,0.001105470624035891,0.0022173909060377956,0.002166452844175232,0.0015775099637845953,0.000980186414927023,0.001255106508126694,0.0009447178347557865,0.011332520523840726,0.0005861010094772713,0.00039309271986356345,0.00174776242192944,0.00025600126190452254,0.0005030930835028864,0.00040702939631538166,0.0010415413330799783,0.0012264162311999454,-0.001950000000000005
