index,original_n,deco_pca_Kmean,deco_pca_Agglo,deco_pca_MiniB,deco_pca_Gauss,deco_pca_Spect,deco_fast_Kmean,deco_fast_Agglo,deco_fast_MiniB,deco_fast_Gauss,deco_fast_Spect,deco_isom_Kmean,deco_isom_Agglo,deco_isom_MiniB,deco_isom_Gauss,deco_isom_Spect,tabl__Kmean,tabl__Agglo,tabl__MiniB,tabl__Gauss,tabl__Spect,neur_conv_Kmean,neur_conv_Agglo,neur_conv_MiniB,neur_conv_Gauss,neur_conv_Spect,neur_mlp_Kmean,neur_mlp_Agglo,neur_mlp_MiniB,neur_mlp_Gauss,neur_mlp_Spect,neur_lstm_Kmean,neur_lstm_Agglo,neur_lstm_MiniB,neur_lstm_Gauss,neur_lstm_Spect,orig__Kmean,orig__Agglo,orig__MiniB,orig__Gauss,orig__Spect,orig__origi,orig__rando,sp500
2018-10-31,0.024245851131383736,0.028661870146206598,0.03128197759585617,0.030620168989671816,0.027980459351002403,0.028797847738514643,0.030647957589346467,0.04162509310472212,0.02853924657590778,0.028936354468167037,0.031200711750067205,0.023862389756814435,0.021584140884351857,0.02143254471414883,0.025496121550011103,0.026723694601772024,0.03123069571786842,0.027342433152249844,0.028752383579257558,0.030185051972046687,0.02399980088151607,0.030193584762710744,0.031784768475358896,0.029188517249223885,0.03172812321330384,0.031027612667615112,0.030098087607524745,0.03270430699315647,0.024406842570875643,0.02936055314439139,0.035315789419394616,0.03429678270366266,0.028225934191751435,0.03391686849110884,0.045640945627946086,0.027823119467183303,0.032129812966970366,0.03184913344509598,0.03444921751641214,0.02597313493696922,0.031302306341526254,0.024245851131383736,0.03028515652696126,0.0190385255349634
2018-11-30,0.014389567025720093,0.017374214620730747,0.01971597503711861,0.018936041667478476,0.016972480654998474,0.01875985389774911,0.018981276989573144,0.019357366339125243,0.01815020768361134,0.018518186149182374,0.019012819430505656,0.016575209927432413,0.015840364470258213,0.01468493750671638,0.015741793983767717,0.015686926849778217,0.015627110001151183,0.01704201282536542,0.015392636409562975,0.017076177079612866,0.015302414382724219,0.018228508497688645,0.025066861303259007,0.01859120336092521,0.01679914135585683,0.017314719252236387,0.01813757482876944,0.019870017567681142,0.016005122174797434,0.018130060352827163,0.019162920969942526,0.018090981767675682,0.017996757083287157,0.01836548831237307,0.027397765220699588,0.017192012294870523,0.019296083543084996,0.01810853021455004,0.020082591088058804,0.014867735491621582,0.01756535240374684,0.014389567025720093,0.018558823632854365,0.011359270310104513
2018-12-31,0.02258331548190644,0.023301371422541677,0.02583168382471783,0.02472820877244066,0.023069560786741286,0.024437778964020797,0.024711792046453053,0.023310961567159436,0.024656833693016078,0.023118935396624504,0.024687810315776507,0.022315009580257564,0.020957501871188052,0.020928832091561187,0.02169158951837731,0.02345469505236139,0.02353928548951881,0.02342615180446947,0.022010993197211236,0.02350974445659434,0.022622341769189723,0.024901516748884415,0.02918080341659093,0.02567893134118028,0.02371361734258644,0.023454454739501147,0.023640125203220078,0.026299322982571195,0.02163816849969751,0.022782577619363892,0.02506002523665148,0.02473349836622225,0.023887695154681195,0.02430532275126552,0.03313391183201695,0.02629682850568856,0.025295897250539198,0.02554964274491258,0.02537195789160099,0.02119596546230743,0.023398727998270363,0.02258331548190644,0.02677245179138302,0.019885735403234968
2019-01-31,0.01234643311242774,0.015706771725377867,0.014790336943154072,0.017809641699608546,0.01470599078580347,0.015762294916012536,0.01625505740114785,0.014037681965825399,0.017544914880725165,0.014875103962028036,0.016058996392194585,0.01246919602141842,0.012091448845958514,0.011530455006090734,0.012006448251452704,0.01429613270757236,0.013833018456666148,0.014311448613637435,0.013379589307941697,0.014973254053745397,0.01386959860007808,0.014381314786840496,0.018320947938745523,0.017100457670742766,0.013291797352473832,0.01465180152769369,0.015903438804158,0.015494993660475177,0.01423314305827145,0.014564255054081836,0.015903208159085084,0.016045997100734413,0.013024465273079383,0.016257966966392062,0.02182091396956094,0.016708750154283802,0.016443073601218466,0.015559841739629654,0.01942519200641506,0.012440370026110033,0.015255213321860105,0.01234643311242774,0.0177451417906308,0.008723477095263032
2019-02-28,0.006514232763606877,0.007036472424479723,0.008266235597978322,0.007516959250925724,0.006713241740764617,0.007087257571099606,0.006971419002072473,0.010847994183406295,0.007907801710052105,0.007342650644064955,0.006819227961011936,0.006253930528040272,0.005841291293498111,0.005242557621119852,0.006526579566727062,0.006930978213405497,0.00798698842775053,0.007634713519233543,0.006470572535554461,0.006588403906136294,0.007529435913792018,0.00846630847076222,0.01025536497176735,0.006020594066372371,0.005126568177417993,0.007115263218008947,0.00660970078653736,0.009497692326429524,0.006645515947828199,0.006762907408634547,0.007730780385525053,0.0076116888270162195,0.007992541690631464,0.008884537096247263,0.020653111156992573,0.008865663931535503,0.0068348178396646095,0.007914825170858616,0.008289299811981612,0.007658227703744424,0.007084273817177322,0.006514232763606877,0.009295947476820342,0.004648260269112706
2019-03-31,0.009825233740952528,0.010960035301666492,0.012378495791979484,0.012772323454204933,0.011494997989295944,0.011484375622798934,0.011461663403784563,0.011574742989474312,0.010584480941501847,0.012374741007052723,0.012728057683310225,0.01119790132508762,0.010001901574764369,0.00978713799173234,0.010233347525029144,0.011180738003439323,0.009897350051075268,0.009555246269716013,0.009359483469554597,0.011469325165326104,0.010374547633436463,0.01173588257857467,0.01387110892479295,0.012045407375822633,0.01036255581794075,0.010951214893809841,0.010215356976027698,0.012404895742154084,0.009980168771767772,0.01027899363882553,0.011017541972855704,0.012242613729451379,0.01107222242710411,0.01274342945949662,0.02055661485051359,0.01313477750194842,0.012284131917295193,0.011960909594204545,0.01428308831660428,0.01020580005739941,0.01112767011034684,0.009825233740952528,0.013212079006485963,0.009216794358431462
2019-04-30,0.007357901133082348,0.0078718177736369,0.010087616423116832,0.00911613743091565,0.008115950281570845,0.00908728679258953,0.009313093275224515,0.010832477254302019,0.009088993122523443,0.008728337768477132,0.00822793950216703,0.007586328219672222,0.007032230811981077,0.006690544404591918,0.007661726785647465,0.008661322892919321,0.007729213043136323,0.009062180473919176,0.006490587765562718,0.00756408754962923,0.008371064870178403,0.008638654293438412,0.010954337765827507,0.00818549918725956,0.008695512245475238,0.009671346309969806,0.009199851122702614,0.012045516237910938,0.008711909679501636,0.009444326954360632,0.011896774759200169,0.009911899824090364,0.009868407290546916,0.009977352296875073,0.019024914848677566,0.00928043862890938,0.009403176548352458,0.009235634255842666,0.009896872606425989,0.007424842282746646,0.009752157276553023,0.007357901133082348,0.009806415699305267,0.008586971635643438
2019-05-31,0.011227584368842278,0.012085859238773493,0.014997096209154013,0.01425711226528329,0.013165534055881561,0.01322070525628897,0.013664678416666553,0.014025516077690462,0.014265896461099225,0.013662365592949952,0.012698823031820712,0.011436118412490651,0.010782733261878051,0.010291788058221953,0.01186605929033196,0.013019392458307728,0.01176502095835337,0.01354525769421532,0.011966800523473955,0.012191929720011537,0.011826481734072714,0.013090800301409982,0.01803862620911625,0.013497039873274615,0.012296676945940348,0.013805648952002758,0.011768239417790764,0.016001241387155703,0.011589071778469101,0.01202603592902411,0.014692465955355116,0.014970541003591145,0.013413547277739859,0.015202378277994467,0.03609893226662197,0.01481783827249782,0.013412019791830758,0.015225636548768259,0.015365489367257566,0.010819452346946595,0.01341058959352212,0.011227584368842278,0.015167230052768503,0.011175182796102957
2019-06-30,0.009901623575701356,0.01114427853337911,0.013957016348601933,0.012314797751679084,0.011369134072908392,0.012204163087620415,0.012425409947685899,0.015233975157810302,0.012191058857623057,0.012264546904007667,0.012359350181711122,0.011183434670480174,0.009963710500831573,0.010019622741915172,0.010780707918913404,0.012198139487959092,0.011798635898679893,0.013302391268573887,0.010975511306222043,0.01146845550650056,0.011549842514143992,0.012353782200418311,0.016792950390144105,0.012364673511840405,0.012301653457040884,0.013433652396789411,0.012275524302139627,0.014481377293278289,0.011504396666649321,0.013400856911749737,0.015264103137402583,0.01339004524541735,0.013809301380812534,0.012954777492947036,0.026808601080241863,0.012958157642451961,0.013245375051334928,0.013949159859210266,0.013481584533453389,0.01037153321841392,0.012983008523729337,0.009901623575701356,0.01314909901750079,0.005589512238006411
2019-07-31,0.008960808623834127,0.007163061467959166,0.009525291756151837,0.010058331390409523,0.00792781795832245,0.008696825767181221,0.008847635702770284,0.008741948825017307,0.00967183534778876,0.00924987656510662,0.008376306017268655,0.00736275697551818,0.006624025841072707,0.0066363613797063205,0.007019220778583883,0.008980431779034232,0.007379841646818089,0.009728226876014483,0.007713832598497427,0.008256677944247394,0.008986234644521291,0.008941165364022306,0.011103515640947926,0.007932738994573831,0.008160621611392657,0.00851364674453921,0.007888383079352844,0.01243451942183874,0.00846170894138699,0.008357885056491245,0.009692933097211484,0.009388518192556851,0.009597333027276715,0.00941071078623689,0.03502437530205519,0.010905782866403512,0.008194259480603315,0.009713825617492197,0.009601968780037733,0.006100905820898028,0.008894118399986084,0.008960808623834127,0.009924269512085967,0.006568465333858817
